Pair_ID,Role,Expected_Match,Baseline_Score,GraphRAG_Score,Improvement,Baseline_Correct,GraphRAG_Correct,Implicit_Skills_Count,Skill_Gaps_Count,Implicit_Skills,Skill_Gaps
22,Information Security Engineer,True,0.6889,0.29,-0.3989,True,False,267,17,"perform pipeline routing studies, analyse claim files, legal requirements of ict products, django, prepare transportation routes, restrict access to crime scene, computer programming, internet governance, dutch, handle cybersecurity incidents, hardware platforms, analyse big data, electronic signals intelligence, implement a firewall, eclipse (integrated development environment software), supervise security at manned access gates, nessus, ict communications protocols, perl, geological mapping, risk identification, network engineering, execute social engineering tests, internet of things, telecommunications engineering, define security policies, implement route planning in smart mobility services, smed, build networks, conduct threat intelligence, perform fast changeover, enable access to services, adapt to changing situations, apply information security policies, data protection, neo4j, manage logs transfer, c++, build business relationships, ethical hacking principles, docker, building's electronic access equipment, oversee shipment routing, samurai web testing framework, cain and abel (penetration testing tool), fire safety regulations, monitor logging operations, conduct security screenings, ibm infosphere information server, manage vault access, information extraction, switching devices, operate open source software, mysql, cryptocurrency, implement ict network diagnostic tools, blackberry, perform costume changeovers, metasploit, wildfly, blockchain, maintain logbooks, carry out stock rotation, visual basic, security panels, cyber attack counter-measures, concepts of telecommunications, apply system organisational policies, owasp zap, decentralised identifiers , turn wood, maintain privacy, digital identity management, transfer logs, ibm websphere, parrot security os, analyse transmitted communications, games rules, implement anti-virus software, maintain internet protocol configuration, change over props, provide door security, perform quick hair changeovers, buddhism, monitor building security, work in shifts, fastapi, node.js, javascript, ict networking hardware, design computer network, nosql, maintain voyage logs, sql server integration services, manage security equipment, operate railway switches, less, sql server, manage access programmes, n1ql, define firewall rules, inventory management rules, data security principles, maintain ship logs, ict network security risks, c#, ict network simulation, observe logs, ict infrastructure, telecommunication trunking, video conferencing tool, switch tunnel boring machine modes, design cloud networks, network management system tools, serve wines, operating systems, perform security checks, asp.net, proxy servers, monitor guest access, ict safety, direct inward dialing, manage logs segregation and stacking, implement a virtual private network, ensure information security, detect flaws in rails, use scripting programming, monitor extraction logging operations, restrict passenger access to specific areas on board, follow switching instructions in rail operations, perform data mining, postgresql, master language rules, advice on security risk management, bengali, virtual reality, microsoft visio, fire prevention procedures, coordinate shifts, android (mobile operating systems), aircrack (penetration testing tool), electronic locks, define technical requirements, design for organisational complexity, maintain facility security systems, define ict network design policies, nexpose, develop information security strategy, design database scheme, run a media server, transfer patients, define risk policies, security engineering, apply ict system usage policies, domain name service, natural language processing, manage assignment of bus routes, aws, autism, ldap, control systems, ansible, address problems critically, perform ict security testing, manage closed-circuit television system, penetration testing tool, broadcast using internet protocol, interpret extraction data, advise on strengthening security, perform risk analysis, ca datacom/db, microsoft visual c++, whitehat sentinel, establish waste collection routes, john the ripper (penetration testing tool), cyber security, establish usage policies, sql, select visitor routes, monitor security measures, drupal, maintain system logs, network marketing, building automation, embargo regulations, develop security concepts, chef (tools for software configuration management), puppet (tools for software configuration management), investigate security issues, security regulations, wordpress, backbox (penetration testing tool), ict security legislation, agile project management, oracle weblogic, lisp, telecommunication industry, data science, network standards, information security strategy, vagrant, kubernetes, python (computer programming), ukrainian, log transmitter readings, ict encryption, identify security threats, geographical routes, develop code exploits, apply digital security measures, perform quick make-up changeovers, operate switching locomotives, install locks, logging, change power distribution systems, plot shipping navigation routes, verify visitor identification, identify ict security risks, match vehicles with routes, develop shipping itineraries, vbscript, manage staff, unity (digital game creation systems), spring boot, provide information on train routes, organisational resilience, coordinate transportation, security threats, assessment of risks and threats, collect mapping data, port regulation, establish an information security management system, maltego, mobile operating systems, solve ict system problems, gather data for forensic purposes, design ventilation network, shift energy demands, plan logging operations, handle tenant changeover, train planning, java, latin, analyse network configuration and performance, install operating system, install electric switches, call routing, devops, distributed directory information services, protect ict devices, prepare road directions, git, microsoft access, php, attack vectors, use access control software, kali linux, plan transport operations, inform drivers of detour routes, ict security standards, apply company policies, analyse business requirements, database, implement ict security policies, manage system security, match vessels to shipping routes, ict network routing","Splunk, ELK, EDR, DLP, Qualys, Firewalls, Fortinet, Palo Alto, IDS/IPS, Network Segmentation, Azure, GCP, PowerShell, Bash, ISO 27001, NIST, OWASP"
23,Penetration Tester,True,0.8273,0.77,-0.0573,True,True,262,3,"perform virtual simulation , salt (tools for software configuration management), criminology, archaeology, django, manage major incidents, manage emergency care situations, urdu, mobile device management, respond to incidents in cloud, computer programming, internet governance, dutch, handle cybersecurity incidents, asset management, hardware platforms, sanskrit, id tech, scala, implement a firewall, probability theory, trigonometry, sakai, cisco, eclipse (integrated development environment software), nessus, ict communications protocols, perl, geological mapping, hinduism, network engineering, xcode, execute social engineering tests, internet of things, telecommunications engineering, define security policies, grovo, install containers, dump contents into vat, data protection, apply information security policies, enterprise risk management, neo4j, operational tactics for emergency responses, tamil, c++, ethical hacking principles, visual disability, docker, integrated circuits, process incident reports for prevention, hindi, samurai web testing framework, perform vats, cain and abel (penetration testing tool), vyper, finish shells, mathematics, ibm infosphere information server, reiki, information confidentiality, operate open source software, mysql, vocational rehabilitation, cryptocurrency, blackberry, yoga, wildfly, blockchain, visual basic, security panels, cyber attack counter-measures, concepts of telecommunications, vojta therapy, cloud technologies, owasp zap, computer science, manage it security compliances, computer forensics, maintain privacy, ibm websphere, first response, kazakh, analyse transmitted communications, radars, implement anti-virus software, provide door security, buddhism, fastapi, project configuration management, node.js, javascript, ict networking hardware, design computer network, sql server integration services, write basque, crisis intervention, less, malay, sql server, n1ql, define firewall rules, victimology, biometrics, manage security clearance, ict network security risks, c#, ict network simulation, ict infrastructure, venereology, types of boxes, telecommunication trunking, basque, video conferencing tool, blast surface, contain fires, animal welfare, linguistics, kurdish, network management system tools, open source model, vietnamese, serve wines, operating systems, asp.net, proxy servers, direct photographic workers, blockchain applications security principles, manage outsourced security, ict safety, hadoop, age alcoholic beverages in vats, implement a virtual private network, detect flaws in rails, develop virtual game engine, use scripting programming, gujarati, postgresql, sass, bengali, advice on security risk management, microsoft visio, virtual reality, algorithms, android (mobile operating systems), aircrack (penetration testing tool), blackarch, define ict network design policies, nexpose, develop information security strategy, data warehouse, run a media server, quantum computing, security engineering, build fences, domain name service, implement cryptographic constructs, alarm systems, address identified risks, aws, incidents and accidents recording, national waterways, autism, ldap, ansible, address problems critically, perform ict security testing, penetration testing tool, provide emergency training, broadcast using internet protocol, manage emergency procedures, whitehat sentinel, microsoft visual c++, create incident reports, john the ripper (penetration testing tool), cyber security, response to health emergencies, mashing process, sql, apply risk management processes, value-added tax law, drupal, network marketing, ventilation systems, chef (tools for software configuration management), puppet (tools for software configuration management), investigate security issues, polygraphy, telugu, risk management, backbox (penetration testing tool), wordpress, ict security legislation, apply crisis management, respond to emergency calls for repairs, brief volunteers, lams, oracle weblogic, lisp, telecommunication industry, data science, network standards, information security strategy, vagrant, kubernetes, python (computer programming), ukrainian, fire-fighting systems, ict encryption, identify security threats, establish an ict security prevention plan, shiva (digital game creation systems), develop code exploits, quantum mechanics, clean ventilation system, maintain incident reporting records, sketchbook pro, identify ict security risks, vbscript, unity (digital game creation systems), spring boot, organisational resilience, security threats, assessment of risks and threats, types of membranes, collect mapping data, maltego, tools for software configuration management, respond to nuclear emergencies, mobile operating systems, solve ict system problems, vacuum surfaces, integrated pest management, java, implement ict risk management, debug software, install firestops, manage clinical risk, groovy, latin, devops, distributed directory information services, wash stone, protect ict devices, git, microsoft access, php, punjabi, attack vectors, blockchain signature schemes, manage ict virtualisation environments, handle incidents, dermato-venereology, kali linux, matlab, ict security standards, implement ict security policies, web application security threats, assist with emergencies, manage system security, defense system, ict network routing","Windows, Azure, PowerShell"
24,Angular Developer,True,0.7396,0.64,-0.0996,True,True,123,5,"cobol, sass, postgresql, codenvy, blockchain platforms, python, microsoft visio, react, use object-oriented programming, web services, standards for web-based e-learning, objective-c, industrial engineering, computer programming, apply ict system usage policies, web based collaborative platforms, scala, use session border controller, ibm informix, sakai, cisco, eclipse (integrated development environment software), mdx, ajax framework, oracle relational database, xcode, ansible, next.js, manage product testing, java (computer programming), maintain telephony system, manage findable accessible interoperable and reusable data, smed, jsss, develop digital content, filemaker (database management systems), microsoft visual c++, software frameworks, c++, sql, explain blockchain implications, docker, organisational policies, mechatronics, web programming, absorb (learning management systems), samurai web testing framework, puppet (tools for software configuration management), ajax, decentralized application frameworks, augmented reality, web analytics, graphite, sparql, wordpress, blockchain applications, follow translation quality standards, canvas (learning management systems), information extraction, data science, information security strategy, customer relationship management, kubernetes, log transmitter readings, blockchain mining principles, ict encryption, webcms, visual basic, media formats, develop learning curriculum, create website wireframe, write specifications, triplestore, explain distributed ledger technologies principles, typography, develop blockchain innovative architectures, vbscript, compose description for web elements, genomics, world wide web consortium standards, database management systems, manage database, javascript framework, fastapi, node.js, service-oriented modelling, nosql, implement front-end website design, create scorm packages, jenkins (tools for software configuration management), resource description framework query language, less, data models, 3d lighting, integrated development environment software, java, sql server, decision support systems, n1ql, use markup languages, c#, microwave principles, devops, microsoft access, sas language, coffeescript, identify customer's needs, php, agile development, manage contracts, design principles, iterative development, 3d texturing, style sheet languages, asp.net, speak different languages, gimp (graphics editor software), use databases, database, sap r3, computer graphics, design application interfaces, use scripting programming","ES6, RxJS, NgRx, Karma, Jasmine"
25,Flutter Developer,True,0.8702,0.56,-0.3102,True,True,68,4,"kdevelop, postgresql, sass, typescript, kubernetes, customer relationship management, django, python, angular, react, use object-oriented programming, web services, android (mobile operating systems), fire the surface, objective-c, objectstore, triplestore, dutch, write danish, fuel gas, web based collaborative platforms, spring boot, scala, genomics, ajax framework, apply flux, fastapi, service-oriented modelling, node.js, javascript, nosql, xcode, ansible, next.js, jenkins (tools for software configuration management), use functional programming, java (computer programming), swift (computer programming), resource description framework query language, manage findable accessible interoperable and reusable data, spark, data models, haskell, java, filemaker (database management systems), groovy, c#, software frameworks, neo4j, devops, coffeescript, ios, docker, agile development, web programming, iterative development, puppet (tools for software configuration management), ajax, decentralized application frameworks, organise fire station, staf, graphite, sparql, gimp (graphics editor software), database, marklogic, danish, design application interfaces","Provider, BLoC, GetX, JSON"
26,Frontend Developer (JD) vs Database Administrator (CV),False,0.0715,0.0,-0.0715,True,True,0,0,,
27,Data Scientist (JD) vs Mobile App Developer (CV),False,0.4494,0.22,-0.2294,True,True,156,7,"quality assurance methodologies, kdevelop, postgresql, horticulture principles, sass, typescript, bengali, firmware, aerospace engineering, django, joomla, unreal engine, use object-oriented programming, react, angular, web services, android (mobile operating systems), search databases, objective-c, supply chain principles, write javanese, continuous improvement philosophies, computer programming, sanskrit, web based collaborative platforms, scala, japanese, develop automated software tests, ibm informix, process-based management, eclipse (integrated development environment software), mdx, ajax framework, oracle relational database, perl, xcode, ansible, design thinking, leadership principles, linq, java (computer programming), swift (computer programming), apache tomcat, develop product design, mobile device software frameworks, manage findable accessible interoperable and reusable data, haskell, design user interface, software ui design patterns, filemaker (database management systems), lean project management, ecological principles, business management principles, incremental development, software frameworks, adobe illustrator, c++, sql, develop data processing applications, ethical hacking principles, building construction principles, engineering principles, ios, docker, interact verbally in javanese, communication principles, lean manufacturing, web programming, customise project methodologies, adobe photoshop, puppet (tools for software configuration management), ajax, decentralized application frameworks, augmented reality, graphite, sparql, develop blockchain technology, gamesalad, food safety principles, oracle weblogic, information extraction, agile project management, data science, heroengine, develop with cloud services, information security strategy, python (computer programming), kubernetes, customer relationship management, blackberry, prototyping development, teach design and applied arts principles, understand written javanese, wildfly, database development tools, visual basic, develop code exploits, ict project management methodologies, develop animations, project management principles, sketchbook pro, kazakh, openedge database, rapid application development, vbscript, spring boot, business requirements techniques, genomics, buddhism, database management systems, manage database, fastapi, service-oriented modelling, project management methodology (pm²), javascript, marketing principles, nosql, use methodologies for user-centered design, jenkins (tools for software configuration management), pharmaceutical drug development, operate relational database management system, javanese, mobile operating systems, resource description framework query language, data models, integrated development environment software, oracle application development framework, principles of artificial intelligence, sql server, decision support systems, db2, groovy, n1ql, c#, devops, gamemaker studio, microsoft access, coffeescript, php, principles of animation, understand spoken javanese, agile development, design principles, six sigma methods , iterative development, apache maven, gimp (graphics editor software), use databases, teach teaching principles, database, oversee development of software, software design methodologies, construction methods, design application interfaces, use scripting programming, nursing principles","Pandas, NumPy, scikit-learn, Tableau, Power BI, Matplotlib, Seaborn"
28,QA Automation Engineer (JD) vs UI/UX Designer (CV),False,0.3528,0.08,-0.2728,True,True,50,12,"cad software, heroengine, oracle application development framework, grovo, spark, design user interface, synfig, typescript, adobe photoshop lightroom, apply case management, microsoft visio, filemaker (database management systems), angular, react, xquery, schoology, design customer experiences, marathi, use creative suite software, sketch leather goods, android (mobile operating systems), adobe illustrator, create website wireframe, create cad drawings, git, sketchbook pro, omnipage, ios, draw design sketches, create storyboards, typography, rapid application development, application usability, design automation components, adobe photoshop, eclipse (integrated development environment software), apply flux, gimp (graphics editor software), blockchain applications, xcode, create mock-ups, design thinking, next.js, cadd software, cad for footwear, create prototype of user experience solutions, graphic design, adobe creative suite, collect customer feedback on applications, apply tools for content development","Selenium WebDriver, Playwright, Cypress, Java, Python, C#, Postman, REST Assured, Jenkins, GitLab CI, Azure DevOps, SQL"
29,Cloud Architect (JD) vs Frontend Developer (CV),False,0.3582,0.08,-0.2782,True,True,111,33,"kdevelop, salt (tools for software configuration management), postgresql, sass, codenvy, typescript, architectural design, mysql, customer relationship management, kubernetes, css, log transmitter readings, metasploit, django, maintain responsive design, python, microsoft visio, webcms, angular, react, use object-oriented programming, web services, adapt existing designs to changed circumstances, standards for web-based e-learning, footwear equipments, visual basic, objective-c, media formats, computer programming, triplestore, environmental design, typography, apply ict system usage policies, web based collaborative platforms, vbscript, spring boot, scala, use session border controller, genomics, develop strategies for accessibility, world wide web consortium standards, cisco, ajax framework, javascript framework, fastapi, node.js, service-oriented modelling, integrated design, nosql, perl, xcode, next.js, design thinking, ansible, implement front-end website design, jenkins (tools for software configuration management), use functional programming, java (computer programming), maintain telephony system, resource description framework query language, manage findable accessible interoperable and reusable data, less, data models, 3d lighting, design user interface, java, design graphics, microsoft visual c++, design management, use markup languages, adapt to new design materials, sustainable building design, microwave principles, c#, software frameworks, neo4j, devops, c++, sas language, coffeescript, drupal, docker, php, agile development, organisational policies, test package, web programming, design principles, software components libraries, samurai web testing framework, 3d texturing, puppet (tools for software configuration management), iterative development, ajax, decentralized application frameworks, style sheet languages, apache maven, asp.net, graphite, sparql, gimp (graphics editor software), wordpress, footwear components, sap r3, system design, graphic design, landscape design, computer graphics, ergonomics, design application interfaces, use scripting programming","AWS, EC2, S3, RDS, Lambda, Microsoft Azure, VMs, App Services, SQL DB, Google Cloud Platform, GCE, GCS, Cloud SQL, Terraform, AWS CloudFormation, Azure Resource Manager, Jenkins, GitLab CI, Azure DevOps, VPC, Subnets, VPN, Load Balancers, IAM, Security Groups, Firewalls, Data Encryption, Shell scripting, Prometheus, Grafana, ELK Stack, CloudWatch, Azure Monitor"
30,Cybersecurity Analyst (JD) vs Full Stack Developer (CV),False,0.2807,0.06,-0.2207,True,True,132,15,"transfer designs, kdevelop, sass, present exhibition, typescript, transfer wax, codenvy, django, python, microsoft visio, maintain responsive design, react, angular, use object-oriented programming, web services, adapt existing designs to changed circumstances, standards for web-based e-learning, improve rail service delivery, objective-c, deliver correspondence, computer programming, disseminate messages to people, apply ict system usage policies, web based collaborative platforms, use session border controller, ibm informix, cisco, mdx, ajax framework, ergonomics, oracle relational database, integrated design, perl, xcode, next.js, ansible, design thinking, use functional programming, java (computer programming), maintain telephony system, manage findable accessible interoperable and reusable data, design user interface, design graphics, filemaker (database management systems), microsoft visual c++, display spirits, sustainable building design, software frameworks, neo4j, sql, c++, docker, organisational policies, web programming, puppet (tools for software configuration management), ajax, decentralized application frameworks, graphite, sparql, system design, landscape design, information extraction, data science, architectural design, communication, information security strategy, dispatch ambulance, kubernetes, electronic communication, customer relationship management, log transmitter readings, webcms, provide information to passengers, visual basic, media formats, triplestore, transfer quicklime, environmental design, typography, communicate clearly with passengers, vbscript, genomics, develop strategies for accessibility, world wide web consortium standards, database management systems, manage database, javascript framework, fastapi, service-oriented modelling, transfer oxygen, nosql, implement front-end website design, jenkins (tools for software configuration management), dispatch order processing, transfer liquid goods, show diplomacy, resource description framework query language, less, data models, 3d lighting, java, sql server, decision support systems, design management, n1ql, db2, use markup languages, express yourself physically, adapt to new design materials, extract juices, transfer oil, c#, microwave principles, devops, microsoft access, coffeescript, php, agile development, design principles, 3d texturing, iterative development, style sheet languages, asp.net, gimp (graphics editor software), use databases, database, sap r3, graphic design, computer graphics, css, design application interfaces, use scripting programming","TCP/IP, Firewalls, IDS/IPS, Windows Server, Linux, SIEM, Splunk, ELK, Endpoint Detection & Response (EDR), Nessus, PowerShell, AWS, Azure, GCP, Data Loss Prevention (DLP)"
31,Backend Engineer (JD) vs Technical Writer (CV),False,0.5765,0.53,-0.0465,False,False,221,8,"report on window damage, postgresql, cobol, sass, typescript, bengali, musical notation, remove windshields, marker making, django, joomla, microsoft visio, angular, react, protect window frames, ensure proper document management, writing style guides, android (mobile operating systems), use creative suite software, search databases, control limestone flow, objective-c, organise business documents, tend open pans, write javanese, ceramic ware, english, prepare speeches, computer programming, documentation types, office equipment, omnipage, fluid mechanics, compass navigation, hardware platforms, manage digital documents, web based collaborative platforms, japanese, scala, perform lectures, eclipse (integrated development environment software), maintain a central project repository, apply flux, oracle relational database, semantics, technical terminology, set window, perl, ldap, xcode, compile legal documents, ansible, java (computer programming), swift (computer programming), internet of things, apache tomcat, desktop publishing, use shorthand, business analytics, medical terminology, digitise documents, haskell, document sharing procedures, office software, office furniture products, grammar, install roof windows, filemaker (database management systems), microsoft visual c++, provide input to collaborators to guide their work, software frameworks, adobe illustrator, hydrography, c++, manufacturing of office equipment, types of glazing, spelling, drupal, docker, proofread text, waterfall development, interact verbally in javanese, coordinate communication within a team, detect flaws in bottles, use microsoft office, arabic, web programming, accounting, use word processing software, change window displays, use online tools to collaborate, type error-free documents, puppet (tools for software configuration management), write montenegrin, prepare flambeed dishes, graphite, wordpress, understand written english, identify new words, prepare presentation material, conduct public presentations, file documents, write marathi, adobe creative suite, execute visual presentation changes, oracle weblogic, document management, canvas (learning management systems), lisp, data science, set up office equipment, deliver a sales pitch, mysql, operate open source software, control open-fire kettles, python (computer programming), kubernetes, edit dictionary entries, write maltese, webcms, schoology, sell office equipment, archive documentation related to work, understand written javanese, wildfly, database development tools, visual basic, cyber attack counter-measures, lay out digital written content, create website wireframe, track changes in text editing, prepare containers for beverage fermentation, give live presentation, typography, openedge database, write english, office administration, vbscript, genomics, world wide web consortium standards, keep sheet records, buddhism, database management systems, glassware products, manage database, project configuration management, javascript framework, algebra, node.js, fastapi, javascript, use presentation software, draft project documentation, nosql, implement front-end website design, jenkins (tools for software configuration management), create definitions, legal terminology, mark lumber, tools for software configuration management, assembly (computer programming), operate relational database management system, javanese, mobile operating systems, less, spark, confer with library colleagues, translate language concepts, install windshields, visual presentation techniques, sql server, use dictionaries, abap, smart contract, groovy, use markup languages, db2, latin, install operating system, prepare containers for beverage distillation, c#, devops, present arguments persuasively, handle glassware, disseminate internal communications, pose questions referring to documents, microsoft access, use communication and collaboration software, coffeescript, construct cores, use spreadsheets software, use concurrent programming, php, fill kettle, understand spoken javanese, use office systems, agile development, linguistics, kali linux, deliver visual presentation of data, iterative development, matlab, style sheet languages, operating systems, apache maven, asp.net, staf, hydrology, present menus, use databases, gimp (graphics editor software), maintain blocking notes, hadoop, database, manage office facility systems, terminology, document evidence, deliver presentations on tourism, present storyboard, css, use scripting programming","Express.js, MongoDB, RESTful API, AWS, Azure, GCP, Unit testing frameworks, Integration testing frameworks"
32,Machine Learning Engineer (JD) vs Scrum Master (CV),False,0.4567,0.11,-0.3467,True,True,103,17,"set up office equipment, postgresql, cobol, mysql, joomla, microsoft visio, develop optical test procedures, sell office equipment, wildfly, understand written javanese, android (mobile operating systems), develop mechatronic test procedures, control limestone flow, visual basic, cyber attack counter-measures, write javanese, computer programming, omnipage, office equipment, optical character recognition software, fluid mechanics, test safety strategies, compass navigation, web based collaborative platforms, execute software tests, office administration, spring boot, japanese, develop automated software tests, medical device test procedures, maintain inventory of office supplies, eclipse (integrated development environment software), database management systems, maintain a central project repository, apply flux, project configuration management, oracle relational database, develop material testing procedures, agile project management, javascript, replicate customer software issues, test system accessibility for users with special needs, develop ict test suite, jenkins (tools for software configuration management), assembly (computer programming), java (computer programming), tools for software configuration management, swift (computer programming), internet of things, manage backlogs, apache tomcat, desktop publishing, javanese, confer with library colleagues, jsss, office software, office furniture products, sql server, microsoft visual c++, smart contract, abap, db2, groovy, provide input to collaborators to guide their work, c#, neo4j, hydrography, devops, plan software testing, manufacturing of office equipment, disseminate internal communications, perform software unit testing, git, use communication and collaboration software, microsoft access, test procedures, use concurrent programming, handle helpdesk problems, waterfall development, construct cores, use spreadsheets software, hardware testing methods, use office systems, agile development, interact verbally in javanese, coordinate communication within a team, provide software testing documentation, oracle weblogic, use microsoft office, understand spoken javanese, use word processing software, test circuitry, apache maven, hydrology, use databases, develop medical device test procedures, database, system design, develop electronic test procedures, manage system testing, adobe creative suite, canvas (learning management systems), develop test procedures","Python, NumPy, Pandas, TensorFlow, PyTorch, Scikit-learn, NoSQL, AWS, Azure, GCP, Sagemaker, Vertex AI, Docker, Deep Learning, Natural Language Processing, Computer Vision, MLOps"
33,iOS Developer (JD) vs Data Analyst (CV),False,0.3993,0.18,-0.2193,True,True,114,14,"cad software, data science, cobol, sass, bengali, information security strategy, python (computer programming), kubernetes, metasploit, microsoft visio, calculate rigging plots, angular, react, visual basic, cyber attack counter-measures, objective-c, design rigging plots, computer programming, business intelligence, data warehouse, kazakh, wildlife, polish, vbscript, spring boot, scala, genomics, create gis reports, keep sheet records, french, ibm informix, buddhism, mdx, database management systems, cartography, manage database, fastapi, oracle relational database, javascript, informatica powercenter, nosql, perl, xcode, ansible, plot show control cues, machine learning, sql server integration services, qlikview expressor, assembly (computer programming), jenkins (tools for software configuration management), tools for software configuration management, java (computer programming), swift (computer programming), internet of things, javanese, data analytics, mammalogy, business analytics, news analytics, office software, synfig, java, filemaker (database management systems), microsoft visual c++, animal positions, sql server, smart contract, abap, data visualisation software, db2, n1ql, decision support systems, marketing analytics, hungarian, adobe illustrator, animal species, neo4j, devops, c++, zoo community, microsoft access, drupal, use concurrent programming, docker, php, use spreadsheets software, use office systems, ml (computer programming), agile development, tai chi, use microsoft office, communicate analytical insights, scientific computing, accounting, healthcare analytics, use word processing software, deliver visual presentation of data, adobe photoshop, iterative development, puppet (tools for software configuration management), matlab, graphite, gimp (graphics editor software), handle pigs, use databases, chinese, portuguese, database, read zoo reports, pentaho data integration, danish, computer graphics, information extraction, use scripting programming","Swift, iOS SDK, Cocoa Touch, MVC, MVVM, VIPER, RESTful APIs, JSON, Asynchronous Programming, Auto Layout, Storyboards, SwiftUI, Unit Testing, UI Testing"
34,DevOps Engineer (JD) vs Product Manager (CV),False,0.3863,0.28,-0.1063,True,True,89,13,"quality assurance methodologies, postgresql, cobol, sass, horticulture principles, mysql, kubernetes, python, joomla, react, angular, teach design and applied arts principles, understand written javanese, android (mobile operating systems), cyber attack counter-measures, objective-c, supply chain principles, write javanese, ict project management methodologies, continuous improvement philosophies, computer programming, project management principles, rapid application development, spring boot, business requirements techniques, japanese, genomics, process-based management, eclipse (integrated development environment software), database management systems, oracle relational database, project management methodology (pm²), agile project management, javascript, marketing principles, use methodologies for user-centered design, xcode, ansible, design thinking, leadership principles, assembly (computer programming), jenkins (tools for software configuration management), tools for software configuration management, java (computer programming), swift (computer programming), internet of things, apache tomcat, javanese, design user interface, software ui design patterns, principles of artificial intelligence, sql server, smart contract, abap, db2, groovy, lean project management, ecological principles, business management principles, c#, software frameworks, devops, ethical hacking principles, building construction principles, engineering principles, use concurrent programming, docker, principles of animation, understand spoken javanese, agile development, interact verbally in javanese, communication principles, lean manufacturing, customise project methodologies, design principles, six sigma methods , iterative development, puppet (tools for software configuration management), apache maven, graphite, gimp (graphics editor software), use databases, teach teaching principles, database, software design methodologies, food safety principles, construction methods, oracle weblogic, nursing principles","AWS, Azure, GCP, Jenkins, GitLab CI, Azure DevOps, Terraform, Bash, PowerShell, Linux, Prometheus, Grafana, ELK Stack"
